,acousticness,artist_genre,artists,danceability,duration,energy,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,track_uri,valence,lastfm_genre
191,0.0059,"['bay area indie', 'chamber pop', 'chillwave', 'indie pop', 'indie poptimism', 'indie psych-rock', 'indietronica', 'shimmer pop', 'vapor soul']",['Geographer'],0.4270000000000001,263.347,0.7,0.0225,2,0.0873,-7.338999999999999,0,Kites,0.45,2010,0.0304,85.999,spotify:track:5y0nFFgYV7ugOq4ZXrExoB,0.151,indie pop
192,0.16,"['bay area indie', 'chamber pop', 'chillwave', 'indie pop', 'indie poptimism', 'indie psych-rock', 'indietronica', 'shimmer pop', 'vapor soul']",['Geographer'],0.488,285.253,0.495,0.00707,2,0.118,-7.365,0,Original Sin,0.33,2010,0.0305,117.876,spotify:track:4SNLj3L86Vort1Widogsyh,0.166,indie pop
193,0.779,"['acoustic pop', 'folk-pop']","['Jaymay', 'Jared Engel']",0.746,205.32,0.268,0.0,11,0.0846,-13.859000000000002,1,Gray Or Blue,0.42,2007,0.0525,106.114,spotify:track:68fnTTUO5tRZ4EQ1ozwYk7,0.626,folk
194,0.175,"['folk-pop', 'indie folk', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'synthpop']",['The Postal Service'],0.7040000000000001,226.613,0.674,0.0518,2,0.0978,-7.3889999999999985,1,Nothing Better,0.51,2003,0.0308,134.981,spotify:track:6ZHc4hKjDdUdzk2DgFyvMQ,0.698,indie
195,0.00419,"['alternative rock', 'garage rock', 'indie pop', 'indie rock', 'modern rock', 'permanent wave', 'rock']",['The Strokes'],0.35700000000000004,235.547,0.775,0.285,11,0.0676,-3.364,1,Under Cover of Darkness,0.69,2011,0.054000000000000006,199.853,spotify:track:6u0x5ad9ewHvs3z6u9Oe3c,0.589,indie rock
196,0.285,"['chamber pop', 'indie folk', 'indie pop', 'indie rock', 'modern rock', 'shimmer pop', 'stomp and holler']",['Freelance Whales'],0.504,317.893,0.7140000000000001,4.09e-05,0,0.239,-7.0920000000000005,1,Locked Out,0.15,2012,0.0362,149.945,spotify:track:6OxGwtevGYqM6UPyhgloJh,0.247,indie
197,2.78e-05,"['alternative dance', 'alternative rock', 'brooklyn indie', 'chamber pop', 'dance-punk', 'folk-pop', 'freak folk', 'indie folk', 'indie pop', 'indie rock', 'indietronica', 'lo-fi', 'modern rock', 'neo-psychedelic', 'new rave', 'noise pop', 'stomp and holler']",['Clap Your Hands Say Yeah'],0.317,184.857,0.973,0.0069,0,0.255,-4.588,1,Same Mistake,0.0,2011,0.108,150.056,spotify:track:1LG7HPZHn7MvllOE3LmXGN,0.116,indie
198,0.0398,"['chillwave', 'dream pop', 'indie garage rock', 'indie pop', 'indie psych-rock', 'indietronica', 'neo-psychedelic', 'noise pop', 'nu gaze', 'preverb', 'shimmer pop', 'synthpop']",['Craft Spells'],0.652,246.295,0.875,0.000627,9,0.307,-3.627,1,After The Moment,0.0,2011,0.0288,111.993,spotify:track:5GOD1xKvErETtFrLeWUMQ6,0.65,dream pop
199,0.00421,"['bay area indie', 'chamber pop', 'chillwave', 'indie pop', 'indie poptimism', 'indie psych-rock', 'indietronica', 'shimmer pop', 'vapor soul']",['Geographer'],0.619,233.917,0.672,0.000265,0,0.118,-7.484,0,Lover's Game,0.3,2012,0.0339,120.041,spotify:track:2I6WMooRDmfS0BZ2aqzIBX,0.482,indie pop
200,0.5529999999999999,"['chamber pop', 'folk-pop', 'indie folk', 'indie pop', 'indie rock', 'la indie', 'modern rock', 'shimmer pop', 'stomp and holler']",['Sea Wolf'],0.5660000000000001,233.0,0.652,8.52e-05,2,0.0756,-7.978,1,Priscilla,0.0,2012,0.0304,149.91899999999995,spotify:track:6CgUuwGSWHQ1BvK74Y3NnK,0.8170000000000001,indie
201,0.5529999999999999,"['chamber pop', 'folk-pop', 'indie folk', 'indie pop', 'indie rock', 'la indie', 'modern rock', 'shimmer pop', 'stomp and holler']",['Sea Wolf'],0.5660000000000001,233.0,0.652,8.52e-05,2,0.0756,-7.978,1,Priscilla,0.0,2012,0.0304,149.91899999999995,spotify:track:6CgUuwGSWHQ1BvK74Y3NnK,0.8170000000000001,indie
202,0.0617,"['bay area indie', 'chamber pop', 'chillwave', 'indie pop', 'indie poptimism', 'indie psych-rock', 'indietronica', 'shimmer pop', 'vapor soul']",['Geographer'],0.61,363.813,0.444,0.0012,7,0.0664,-7.417000000000002,1,Night Winds,0.29,2010,0.0298,144.96,spotify:track:66e7xUzB15Jkrwmkeq38t1,0.499,indie pop
203,0.116,"['indie pop', 'la indie', 'metropopolis', 'shimmer pop']",['Faded Paper Figures'],0.7,274.36,0.862,0.526,8,0.0976,-7.592,1,North by North,0.39,2008,0.0301,97.507,spotify:track:6kAZRPHGQHryRZbs6Zyh6B,0.715,indie
204,0.248,"['chamber pop', 'folk-pop', 'indie folk', 'indie pop', 'indie rock', 'la indie', 'modern rock', 'shimmer pop', 'stomp and holler']",['Sea Wolf'],0.6579999999999999,237.16,0.647,0.00019,7,0.0837,-8.157,1,Old Friend,0.03,2012,0.029,147.41899999999995,spotify:track:2SnynjpKEEKBqNCLCsepjR,0.823,indie
205,0.684,"['chamber pop', 'folk-pop', 'indie folk', 'indie pop', 'indie rock', 'la indie', 'modern rock', 'shimmer pop', 'stomp and holler']",['Sea Wolf'],0.6809999999999999,215.373,0.6579999999999999,0.189,2,0.15,-7.5539999999999985,1,You're a Wolf,0.0,2007,0.0267,120.998,spotify:track:69oYxzUvjvf6aCt05ylNWs,0.5479999999999999,indie
206,0.339,"['chamber pop', 'folk-pop', 'indie folk', 'indie pop', 'indie rock', 'la indie', 'modern rock', 'shimmer pop', 'stomp and holler']",['Sea Wolf'],0.6729999999999999,221.0,0.654,8.859999999999999e-05,10,0.125,-8.929,0,Dear Fellow Traveler,0.0,2012,0.0306,92.005,spotify:track:0xIQt8vW6b3tNbsNaUncqD,0.522,indie
207,0.35,"['alternative dance', 'art pop', 'brooklyn indie', 'chillwave', 'dream pop', 'indie pop', 'indie psych-rock', 'indie rock', 'indietronica', 'modern rock', 'neo-psychedelic', 'new rave', 'nu gaze', 'shimmer pop', 'synthpop']","['Cults', 'Menahan Street Band']",0.5489999999999999,186.227,0.638,0.215,8,0.0732,-6.382999999999999,1,Go Outside - Menahan Street Band Remix,0.3,2011,0.0369,162.77100000000004,spotify:track:3M3UGPWzuCkQJIcQweoAvE,0.6459999999999999,indie pop
208,0.00604,"['permanent wave', 'pop', 'rock']",['Coldplay'],0.223,235.053,0.8390000000000001,0.8440000000000001,7,0.358,-7.463999999999999,1,Lost!,0.4,2008,0.0587,174.00099999999995,spotify:track:55Qm6iVvo1OMeoXc8elnmj,0.377,rock
209,0.0308,"['bass music', 'future garage', 'indie r&b', 'indietronica', 'new rave', 'uk garage']","['SBTRKT', 'Little Dragon']",0.835,201.0,0.481,0.0005009999999999999,0,0.0896,-7.188,0,Wildfire,0.63,2011,0.387,139.58100000000002,spotify:track:2WMRd3xAb9FwXopCRNWDq1,0.34,electronic
210,0.0187,"['modern rock', 'vegas indie']",['Imagine Dragons'],0.659,238.467,0.8909999999999999,0.0,2,0.102,-4.6530000000000005,1,It's Time,0.05,2012,0.0362,104.997,spotify:track:40xtweuHBkLXNMO3xCK5AZ,0.8640000000000001,indie
211,0.8109999999999999,"['album rock', 'classic rock', 'glam rock', 'mellow gold', 'piano rock', 'rock', 'soft rock']",['Elton John'],0.5539999999999999,243.107,0.3,1.74e-06,3,0.101,-12.292,1,Your Song,0.13,2010,0.0319,128.067,spotify:track:55uHgEQV1BVtTbI72uEpOq,0.264,pop
212,0.126,[],['April Smith and the Great Picture Show'],0.736,135.16,0.865,7.68e-06,0,0.0553,-5.18,1,Movie Loves A Screen,0.31,2010,0.151,100.036,spotify:track:28j7acWULB3AqjHvb3YeAA,0.8909999999999999,indie pop
213,0.0105,"['anti-folk', 'chamber pop', 'dream pop', 'folk-pop', 'indie pop', 'twee pop']",['Camera Obscura'],0.434,198.893,0.853,0.0,2,0.214,-4.05,1,French Navy,0.52,2009,0.0432,136.997,spotify:track:0xVU3b2ZWl8cq8QuZ6oYPl,0.6679999999999999,indie pop
214,0.289,"['anti-folk', 'chamber pop', 'folk-pop', 'indie folk', 'indie pop', 'indie rock', 'la indie', 'lilith', 'lo-fi', 'modern rock', 'pop rock', 'singer-songwriter', 'stomp and holler']",['Rilo Kiley'],0.7090000000000001,216.973,0.53,4.54e-05,7,0.0929,-4.985,1,Silver Lining,0.55,2007,0.0288,117.11,spotify:track:0ieqq1wbtso2UjJWPqJ5Xc,0.6920000000000001,indie
215,0.212,[],['Lia Ices'],0.536,323.293,0.364,0.0099,1,0.21600000000000005,-9.277,1,Love is Won,0.01,2011,0.0567,116.962,spotify:track:4nTuy6ZsO0hTIqAYdLTHX9,0.175,folk
216,0.578,[],['Lia Ices'],0.366,321.32,0.295,0.000387,3,0.195,-8.495,1,Daphne,0.0,2011,0.0293,125.912,spotify:track:6G034JMv1dTgYDWOAOMiya,0.116,folk
217,0.921,[],['Lia Ices'],0.327,189.08,0.17600000000000002,0.0,1,0.17,-13.151,1,Little Marriage,0.0,2011,0.0322,95.007,spotify:track:0vumTJhNUppn9lgdZufDOl,0.0644,folk
218,0.00123,['folk-pop'],['Lissie'],0.385,302.973,0.7040000000000001,4.760000000000001e-05,11,0.955,-7.53,0,Pursuit of Happiness,0.01,2011,0.0461,121.179,spotify:track:1Draceu0Ut29F656wpuLkw,0.278,folk
219,0.0047,"['garage rock', 'indie rock', 'modern rock']",['Julian Casablancas'],0.371,302.947,0.868,0.17800000000000002,6,0.139,-2.772,0,Tourist,0.27,2009,0.0355,148.756,spotify:track:17XcDzWQ68mFZ4hzBeR1NY,0.64,indie
220,0.00595,"['alternative rock', 'garage rock', 'indie pop', 'indie rock', 'modern rock', 'permanent wave', 'rock']",['The Strokes'],0.57,203.24,0.89,0.0112,5,0.226,-4.447,1,Taken for a Fool,0.58,2011,0.0559,137.04,spotify:track:6SdAztAqklk1zAmUHhU4N7,0.885,indie rock
221,0.0305,"['alternative dance', 'art pop', 'brooklyn indie', 'dance-punk', 'escape room', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'new rave', 'noise pop', 'shimmer pop', 'synthpop']",['Sleigh Bells'],0.626,151.773,0.733,3.2500000000000004e-05,6,0.104,-5.6560000000000015,1,Infinity Guitars,0.36,2010,0.124,157.857,spotify:track:3m8i9k7CT6Fq8eAUGlfN7p,0.28300000000000003,electronic
222,0.0161,"['chillwave', 'folk-pop', 'indie pop', 'indie rock', 'indietronica', 'la indie', 'metropopolis', 'modern rock', 'noise pop', 'nu gaze', 'synthpop']",['Best Coast'],0.365,103.413,0.861,0.0188,9,0.08800000000000001,-3.896,1,Bratty B,0.0,2010,0.0459,140.253,spotify:track:3M07YV1KfcWJaWsfD3CnpC,0.846,Lo-Fi
223,0.209,"['brooklyn indie', 'folk-pop', 'garage rock', 'indie folk', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'neo-psychedelic']",['Vampire Weekend'],0.503,361.373,0.815,0.0513,6,0.0838,-6.9670000000000005,1,Diplomat’s Son,0.52,2010,0.338,193.93,spotify:track:0ybF6SJTJw1RCpsF0QagFw,0.8420000000000001,indie
224,0.246,"['alternative dance', 'indie pop', 'indie rock', 'indietronica', 'irish rock', 'modern rock', 'new rave']",['Two Door Cinema Club'],0.73,286.12,0.732,0.0,7,0.0872,-6.497999999999998,1,Next Year (RAC Remix),0.0,2013,0.0463,123.048,spotify:track:2rVtQWkT6bNWxPnxR0mAy4,0.388,indie
225,0.00992,"['alternative dance', 'indie pop', 'indie rock', 'indietronica', 'irish rock', 'modern rock', 'new rave']",['Two Door Cinema Club'],0.648,187.72,0.531,0.000273,4,0.11,-5.466,0,Sun,0.0,2012,0.0296,96.982,spotify:track:59LR6dNMHaOMugPoqcSTF2,0.575,indie
226,0.032,"['brooklyn indie', 'folk-pop', 'garage rock', 'indie folk', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'neo-psychedelic']",['Vampire Weekend'],0.419,160.067,0.8029999999999999,3.7e-05,11,0.206,-5.497999999999998,1,Diane Young,0.36,2013,0.246,86.958,spotify:track:27zVV7Q7LbqsjWm40HOXuq,0.764,indie
227,0.192,"['indie pop', 'indie poptimism', 'la indie', 'modern rock', 'pop quebecois']",['Fitz and The Tantrums'],0.647,248.427,0.888,0.00784,5,0.368,-6.502999999999999,0,Don't Gotta Work It Out,0.01,2011,0.0433,86.76299999999998,spotify:track:7C8i0BK9rYMMhxEgWS4IbI,0.927,soul
228,0.124,"['indie pop', 'indie poptimism', 'la indie', 'modern rock', 'pop quebecois']",['Fitz and The Tantrums'],0.614,247.8,0.8290000000000001,0.0030800000000000003,10,0.13699999999999998,-6.349,1,Winds of Change,0.0,2011,0.0596,140.899,spotify:track:5tKyh0Py3vvRcVRJFFN1JQ,0.904,soul
229,0.2,"['indie pop', 'indie poptimism', 'la indie', 'modern rock', 'pop quebecois']",['Fitz and The Tantrums'],0.6829999999999999,192.8,0.805,6.39e-05,2,0.487,-4.457,1,Rich Girls,0.0,2011,0.0337,135.515,spotify:track:1Zq9wg3JcDllFXeKmVcuER,0.902,soul
230,0.421,"['dance pop', 'pop']",['Lana Del Rey'],0.687,218.213,0.8290000000000001,0.00394,3,0.0982,-3.821,1,Blue Jeans - RAC Mix,0.47,2012,0.0623,117.975,spotify:track:7JVNRVPeXFAOdMrxOHNjVv,0.433,female vocalists
231,0.871,['french pop'],['Cœur De Pirate'],0.254,225.267,0.381,0.0,4,0.368,-7.0,0,La petite mort,0.4,2011,0.0332,182.755,spotify:track:3xh6dm0JyWJh5dmDMYkUf8,0.316,french
232,0.0224,"['chamber pop', 'chamber psych', 'freak folk', 'singer-songwriter']",['John Grant'],0.968,258.113,0.393,0.00034700000000000003,0,0.349,-9.879,1,Black Belt,0.12,2013,0.0855,120.002,spotify:track:7jT0CexUx8gRhVGgFqdcDr,0.63,seen live
233,3.65e-05,"['alternative dance', 'indie pop', 'indie rock', 'indietronica', 'irish rock', 'modern rock', 'new rave']",['Two Door Cinema Club'],0.535,223.147,0.8759999999999999,0.000256,2,0.118,-4.442,1,Changing of the Seasons,0.0,2013,0.154,129.966,spotify:track:4exmhEeh2lIUkOkpAmH6ou,0.5770000000000001,indie
234,0.000373,"['alternative dance', 'chillwave', 'indie folk', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'neo-psychedelic', 'new rave', 'synthpop']",['Future Islands'],0.472,246.427,0.855,0.93,0,0.887,-6.937,1,Balance,0.04,2011,0.069,154.908,spotify:track:189gb58kHUdS5MdLBcz18f,0.16699999999999998,seen live
235,0.134,"['chamber pop', 'irish rock', 'melancholia']",['Bell X1'],0.7929999999999999,256.84,0.562,0.00144,7,0.0619,-4.256,1,Safer than Love,0.0,2011,0.0298,112.943,spotify:track:6PQH5FEblSPbndQ4GyiC6i,0.8440000000000001,irish
236,0.096,"['indie rock', 'modern rock']",['alt-J'],0.616,227.08,0.6559999999999999,0.0008789999999999999,5,0.205,-7.297999999999999,1,Breezeblocks,0.72,2012,0.0344,150.071,spotify:track:3n69hLUdIsSa1WlRmjMZlW,0.28600000000000003,indie
237,0.096,"['indie rock', 'modern rock']",['alt-J'],0.616,227.08,0.6559999999999999,0.0008789999999999999,5,0.205,-7.297999999999999,1,Breezeblocks,0.72,2012,0.0344,150.071,spotify:track:3n69hLUdIsSa1WlRmjMZlW,0.28600000000000003,indie
